timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1726024034766,3911,第1条请求,200,OK,线程组 1-1,text,true,,371,607,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=3ef4fab8-a160-4205-bdff-8e334a2ac42b&t=1726024034749,3911,0,2
1726024038704,2569,第2条请求,200,OK,线程组 1-1,text,true,,522,580,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=cbde7b56-8cd2-4fd0-9642-13645a06765a&t=1726024038704,2569,0,0
1726024041274,2086,第3条请求,200,OK,线程组 1-1,text,true,,438,583,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=f20d90ea-e76e-44db-b438-37ad38051e0c&t=1726024041274,2086,0,1
1726024043362,2098,第4条请求,200,OK,线程组 1-1,text,true,,402,588,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=0e2bb426-c944-477e-91a2-04a6f647b71c&t=1726024043362,2097,0,1
1726024045461,2888,第5条请求,200,OK,线程组 1-1,text,true,,674,558,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=c8989444-ef27-4b7b-b387-d49ff38868da&t=1726024045462,2888,0,1
1726024048352,4523,第6条请求,200,OK,线程组 1-1,text,true,,1006,578,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=cd075c79-5ab0-487f-85f8-aab9ec6b3393&t=1726024048352,4523,0,1
1726024052877,3145,第7条请求,200,OK,线程组 1-1,text,true,,632,575,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=9a58bc11-96af-44bd-83c9-a55bcdf231c8&t=1726024052877,3145,0,1
1726024056023,3601,第8条请求,200,OK,线程组 1-1,text,true,,723,580,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=308f4a5d-9cfd-4dde-b641-7d6f01224a92&t=1726024056022,3600,0,1
1726024059625,3144,第9条请求,200,OK,线程组 1-1,text,true,,464,591,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=710ee4da-4079-41b2-bb32-7f335330b803&t=1726024059624,3144,0,1
1726024062770,2875,第10条请求,200,OK,线程组 1-1,text,true,,546,588,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=8be36f40-4a88-4673-8616-6303e8c72d00&t=1726024062769,2875,0,0
1726024065646,2662,第11条请求,200,OK,线程组 1-1,text,true,,521,572,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=9b3e7c11-ba6f-402b-bf00-8e94f2b9c696&t=1726024065646,2661,0,1
1726024068311,3785,第12条请求,200,OK,线程组 1-1,text,true,,749,573,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=c47e7a1e-df97-47a2-8a88-425a702681b1&t=1726024068310,3785,0,1
1726024072099,2728,第13条请求,200,OK,线程组 1-1,text,true,,534,584,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=aca48292-b511-4f72-8531-4b16fdd34028&t=1726024072098,2728,0,1
1726024074829,2911,第14条请求,200,OK,线程组 1-1,text,true,,556,585,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=c6e4b7be-2206-47c4-af14-f0ab2b5efe81&t=1726024074829,2911,0,1
1726024077742,7045,第15条请求,200,OK,线程组 1-1,text,true,,1593,604,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=614b2b82-4002-4d39-b4d5-108983de4258&t=1726024077742,7044,0,1
1726024084790,3857,第16条请求,200,OK,线程组 1-1,text,true,,1049,576,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=a28a7b63-2c16-4c62-a115-f68be377d924&t=1726024084790,3857,0,1
1726024088650,2676,第17条请求,200,OK,线程组 1-1,text,true,,539,566,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=082a65b6-24b9-44f4-b629-78eed99a1b09&t=1726024088649,2676,0,0
1726024091328,2907,第18条请求,200,OK,线程组 1-1,text,true,,645,574,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=7fa0e2c0-7e96-4657-834f-db6c19b917c3&t=1726024091327,2906,0,1
